match_id,champion_id,champion_name,team_id,position,win,kills,deaths,assists
NA1_5487061602,266,Aatrox,100,TOP,True,2,0,1
NA1_5487061602,517,Sylas,100,JUNGLE,True,4,1,5
NA1_5487061602,950,Naafiri,100,MIDDLE,True,9,0,4
NA1_5487061602,45,Veigar,100,BOTTOM,True,1,3,2
NA1_5487061602,111,Nautilus,100,UTILITY,True,2,0,9
NA1_5487061602,240,Kled,200,TOP,False,0,1,0
NA1_5487061602,107,Rengar,200,JUNGLE,False,2,6,0
NA1_5487061602,38,Kassadin,200,MIDDLE,False,0,1,0
NA1_5487061602,51,Caitlyn,200,BOTTOM,False,1,4,1
NA1_5487061602,432,Bard,200,UTILITY,False,1,6,1
NA1_5507038192,36,DrMundo,100,TOP,False,2,5,1
NA1_5507038192,131,Diana,100,JUNGLE,False,0,9,5
NA1_5507038192,238,Zed,100,MIDDLE,False,17,6,1
NA1_5507038192,29,Twitch,100,BOTTOM,False,2,10,4
NA1_5507038192,117,Lulu,100,UTILITY,False,0,3,7
NA1_5507038192,98,Shen,200,TOP,True,3,3,9
NA1_5507038192,904,Zaahen,200,JUNGLE,True,13,2,6
NA1_5507038192,7,Leblanc,200,MIDDLE,True,5,13,5
NA1_5507038192,119,Draven,200,BOTTOM,True,12,3,6
NA1_5507038192,350,Yuumi,200,UTILITY,True,0,0,23
NA1_5470483875,24,Jax,100,TOP,True,5,5,4
NA1_5470483875,106,Volibear,100,JUNGLE,True,5,6,13
NA1_5470483875,268,Azir,100,MIDDLE,True,7,8,8
NA1_5470483875,901,Smolder,100,BOTTOM,True,14,8,9
NA1_5470483875,63,Brand,100,UTILITY,True,5,10,14
NA1_5470483875,92,Riven,200,TOP,False,7,7,7
NA1_5470483875,64,LeeSin,200,JUNGLE,False,9,5,11
NA1_5470483875,103,Ahri,200,MIDDLE,False,10,5,15
NA1_5470483875,67,Vayne,200,BOTTOM,False,11,8,10
NA1_5470483875,16,Soraka,200,UTILITY,False,0,11,19
NA1_5487029985,14,Sion,100,TOP,True,1,6,6
NA1_5487029985,245,Ekko,100,JUNGLE,True,11,2,6
NA1_5487029985,38,Kassadin,100,MIDDLE,True,3,0,3
NA1_5487029985,21,MissFortune,100,BOTTOM,True,5,2,14
NA1_5487029985,147,Seraphine,100,UTILITY,True,6,3,14
NA1_5487029985,904,Zaahen,200,TOP,False,4,7,1
NA1_5487029985,92,Riven,200,JUNGLE,False,4,6,1
NA1_5487029985,90,Malzahar,200,MIDDLE,False,0,0,6
NA1_5487029985,67,Vayne,200,BOTTOM,False,5,7,2
NA1_5487029985,117,Lulu,200,UTILITY,False,0,6,10
NA1_5492907204,6,Urgot,100,TOP,False,4,5,2
NA1_5492907204,48,Trundle,100,JUNGLE,False,2,9,2
NA1_5492907204,8,Vladimir,100,MIDDLE,False,5,7,2
NA1_5492907204,222,Jinx,100,BOTTOM,False,2,6,0
NA1_5492907204,76,Nidalee,100,UTILITY,False,0,8,2
NA1_5492907204,41,Gangplank,200,TOP,True,6,5,8
NA1_5492907204,200,Belveth,200,JUNGLE,True,11,1,11
NA1_5492907204,103,Ahri,200,MIDDLE,True,4,7,9
NA1_5492907204,136,AurelionSol,200,BOTTOM,True,11,0,10
NA1_5492907204,147,Seraphine,200,UTILITY,True,3,0,19
NA1_5492683004,126,Jayce,100,TOP,False,13,5,7
NA1_5492683004,36,DrMundo,100,JUNGLE,False,13,9,7
NA1_5492683004,54,Malphite,100,MIDDLE,False,3,9,15
NA1_5492683004,145,Kaisa,100,BOTTOM,False,10,9,12
NA1_5492683004,111,Nautilus,100,UTILITY,False,1,10,24
NA1_5492683004,157,Yasuo,200,TOP,True,3,12,6
NA1_5492683004,76,Nidalee,200,JUNGLE,True,13,7,17
NA1_5492683004,38,Kassadin,200,MIDDLE,True,12,5,13
NA1_5492683004,222,Jinx,200,BOTTOM,True,11,8,16
NA1_5492683004,37,Sona,200,UTILITY,True,3,8,33
NA1_5489279844,266,Aatrox,100,TOP,True,5,9,9
NA1_5489279844,799,Ambessa,100,JUNGLE,True,13,4,13
NA1_5489279844,39,Irelia,100,MIDDLE,True,11,4,11
NA1_5489279844,901,Smolder,100,BOTTOM,True,16,13,5
NA1_5489279844,267,Nami,100,UTILITY,True,0,10,23
NA1_5489279844,904,Zaahen,200,TOP,False,5,14,9
NA1_5489279844,121,Khazix,200,JUNGLE,False,8,9,11
NA1_5489279844,115,Ziggs,200,MIDDLE,False,3,5,13
NA1_5489279844,236,Lucian,200,BOTTOM,False,21,9,11
NA1_5489279844,412,Thresh,200,UTILITY,False,3,8,26
NA1_5488591963,41,Gangplank,100,TOP,True,11,7,7
NA1_5488591963,30,Karthus,100,JUNGLE,True,16,8,9
NA1_5488591963,134,Syndra,100,MIDDLE,True,4,1,10
NA1_5488591963,523,Aphelios,100,BOTTOM,True,12,6,8
NA1_5488591963,43,Karma,100,UTILITY,True,2,4,21
NA1_5488591963,126,Jayce,200,TOP,False,2,10,4
NA1_5488591963,122,Darius,200,JUNGLE,False,4,11,4
NA1_5488591963,92,Riven,200,MIDDLE,False,10,8,4
NA1_5488591963,81,Ezreal,200,BOTTOM,False,4,5,3
NA1_5488591963,60,Elise,200,UTILITY,False,5,11,5
NA1_5485738792,799,Ambessa,100,TOP,False,4,9,4
NA1_5485738792,254,Vi,100,JUNGLE,False,4,6,7
NA1_5485738792,157,Yasuo,100,MIDDLE,False,5,6,4
NA1_5485738792,800,Mel,100,BOTTOM,False,4,7,2
NA1_5485738792,147,Seraphine,100,UTILITY,False,1,6,11
NA1_5485738792,86,Garen,200,TOP,True,9,1,8
NA1_5485738792,266,Aatrox,200,JUNGLE,True,8,6,8
NA1_5485738792,13,Ryze,200,MIDDLE,True,8,2,8
NA1_5485738792,523,Aphelios,200,BOTTOM,True,7,6,8
NA1_5485738792,497,Rakan,200,UTILITY,True,2,3,17
NA1_5502530706,2,Olaf,100,TOP,True,6,4,2
NA1_5502530706,20,Nunu,100,JUNGLE,True,7,1,13
NA1_5502530706,238,Zed,100,MIDDLE,True,13,3,3
NA1_5502530706,50,Swain,100,BOTTOM,True,9,3,3
NA1_5502530706,89,Leona,100,UTILITY,True,0,2,13
NA1_5502530706,122,Darius,200,TOP,False,3,7,1
NA1_5502530706,131,Diana,200,JUNGLE,False,6,6,3
NA1_5502530706,91,Talon,200,MIDDLE,False,2,8,1
NA1_5502530706,202,Jhin,200,BOTTOM,False,2,7,3
NA1_5502530706,117,Lulu,200,UTILITY,False,0,7,4
NA1_5499644228,34,Anivia,100,TOP,True,8,1,9
NA1_5499644228,59,JarvanIV,100,JUNGLE,True,7,6,15
NA1_5499644228,518,Neeko,100,MIDDLE,True,6,5,11
NA1_5499644228,804,Yunara,100,BOTTOM,True,7,5,9
NA1_5499644228,78,Poppy,100,UTILITY,True,4,7,13
NA1_5499644228,85,Kennen,200,TOP,False,5,5,5
NA1_5499644228,91,Talon,200,JUNGLE,False,8,6,7
NA1_5499644228,777,Yone,200,MIDDLE,False,3,6,8
NA1_5499644228,145,Kaisa,200,BOTTOM,False,4,8,7
NA1_5499644228,267,Nami,200,UTILITY,False,4,8,17
NA1_5517111478,799,Ambessa,100,TOP,False,6,7,6
NA1_5517111478,56,Nocturne,100,JUNGLE,False,4,7,12
NA1_5517111478,90,Malzahar,100,MIDDLE,False,8,7,6
NA1_5517111478,804,Yunara,100,BOTTOM,False,6,13,7
NA1_5517111478,40,Janna,100,UTILITY,False,1,6,14
NA1_5517111478,98,Shen,200,TOP,True,11,1,14
NA1_5517111478,20,Nunu,200,JUNGLE,True,3,8,23
NA1_5517111478,112,Viktor,200,MIDDLE,True,15,6,8
NA1_5517111478,910,Hwei,200,BOTTOM,True,11,7,14
NA1_5517111478,267,Nami,200,UTILITY,True,0,3,31
NA1_5483808798,122,Darius,100,TOP,True,11,1,4
NA1_5483808798,904,Zaahen,100,JUNGLE,True,5,4,12
NA1_5483808798,86,Garen,100,MIDDLE,True,6,6,5
NA1_5483808798,45,Veigar,100,BOTTOM,True,5,2,7
NA1_5483808798,89,Leona,100,UTILITY,True,1,4,11
NA1_5483808798,516,Ornn,200,TOP,False,1,5,3
NA1_5483808798,64,LeeSin,200,JUNGLE,False,4,5,8
NA1_5483808798,238,Zed,200,MIDDLE,False,4,7,5
NA1_5483808798,145,Kaisa,200,BOTTOM,False,6,4,4
NA1_5483808798,412,Thresh,200,UTILITY,False,2,7,8
NA1_5483389975,887,Gwen,100,TOP,True,7,1,2
NA1_5483389975,91,Talon,100,JUNGLE,True,4,2,5
NA1_5483389975,84,Akali,100,MIDDLE,True,6,2,2
NA1_5483389975,147,Seraphine,100,BOTTOM,True,4,0,8
NA1_5483389975,12,Alistar,100,UTILITY,True,1,1,12
NA1_5483389975,98,Shen,200,TOP,False,1,7,0
NA1_5483389975,234,Viego,200,JUNGLE,False,2,3,2
NA1_5483389975,134,Syndra,200,MIDDLE,False,2,4,1
NA1_5483389975,42,Corki,200,BOTTOM,False,1,5,0
NA1_5483389975,40,Janna,200,UTILITY,False,0,3,0
NA1_5501495028,114,Fiora,100,TOP,False,3,7,1
NA1_5501495028,245,Ekko,100,JUNGLE,False,6,1,2
NA1_5501495028,893,Aurora,100,MIDDLE,False,0,7,2
NA1_5501495028,498,Xayah,100,BOTTOM,False,1,2,1
NA1_5501495028,44,Taric,100,UTILITY,False,0,5,2
NA1_5501495028,39,Irelia,200,TOP,True,6,5,1
NA1_5501495028,120,Hecarim,200,JUNGLE,True,4,2,0
NA1_5501495028,142,Zoe,200,MIDDLE,True,6,0,0
NA1_5501495028,235,Senna,200,BOTTOM,True,3,0,6
NA1_5501495028,98,Shen,200,UTILITY,True,3,3,7
NA1_5504446712,80,Pantheon,100,TOP,False,1,5,1
NA1_5504446712,79,Gragas,100,JUNGLE,False,3,4,4
NA1_5504446712,157,Yasuo,100,MIDDLE,False,5,6,2
NA1_5504446712,22,Ashe,100,BOTTOM,False,4,10,4
NA1_5504446712,223,TahmKench,100,UTILITY,False,0,9,7
NA1_5504446712,59,JarvanIV,200,TOP,True,4,1,5
NA1_5504446712,20,Nunu,200,JUNGLE,True,5,2,11
NA1_5504446712,90,Malzahar,200,MIDDLE,True,6,5,9
NA1_5504446712,804,Yunara,200,BOTTOM,True,17,1,7
NA1_5504446712,526,Rell,200,UTILITY,True,2,4,26
NA1_5500053926,157,Yasuo,100,TOP,True,6,5,7
NA1_5500053926,517,Sylas,100,JUNGLE,True,13,4,10
NA1_5500053926,105,Fizz,100,MIDDLE,True,12,4,8
NA1_5500053926,360,Samira,100,BOTTOM,True,8,6,11
NA1_5500053926,111,Nautilus,100,UTILITY,True,2,6,13
NA1_5500053926,19,Warwick,200,TOP,False,9,9,2
NA1_5500053926,28,Evelynn,200,JUNGLE,False,2,4,4
NA1_5500053926,804,Yunara,200,MIDDLE,False,4,12,8
NA1_5500053926,51,Caitlyn,200,BOTTOM,False,7,10,6
NA1_5500053926,201,Braum,200,UTILITY,False,3,6,17
NA1_5517772788,875,Sett,100,TOP,False,4,7,0
NA1_5517772788,56,Nocturne,100,JUNGLE,False,6,6,3
NA1_5517772788,142,Zoe,100,MIDDLE,False,4,8,4
NA1_5517772788,523,Aphelios,100,BOTTOM,False,1,9,9
NA1_5517772788,43,Karma,100,UTILITY,False,1,9,9
NA1_5517772788,25,Morgana,200,TOP,True,6,2,12
NA1_5517772788,234,Viego,200,JUNGLE,True,12,4,10
NA1_5517772788,800,Mel,200,MIDDLE,True,9,3,5
NA1_5517772788,119,Draven,200,BOTTOM,True,12,6,8
NA1_5517772788,79,Gragas,200,UTILITY,True,0,1,22
NA1_5482830962,777,Yone,100,TOP,False,3,13,2
NA1_5482830962,245,Ekko,100,JUNGLE,False,4,5,6
NA1_5482830962,238,Zed,100,MIDDLE,False,6,6,1
NA1_5482830962,81,Ezreal,100,BOTTOM,False,5,7,7
NA1_5482830962,37,Sona,100,UTILITY,False,0,6,14
NA1_5482830962,41,Gangplank,200,TOP,True,20,3,2
NA1_5482830962,121,Khazix,200,JUNGLE,True,11,2,4
NA1_5482830962,61,Orianna,200,MIDDLE,True,4,3,12
NA1_5482830962,147,Seraphine,200,BOTTOM,True,2,4,11
NA1_5482830962,154,Zac,200,UTILITY,True,0,6,8
NA1_5490114438,24,Jax,100,TOP,False,7,6,0
NA1_5490114438,120,Hecarim,100,JUNGLE,False,3,7,7
NA1_5490114438,13,Ryze,100,MIDDLE,False,2,9,7
NA1_5490114438,804,Yunara,100,BOTTOM,False,3,6,8
NA1_5490114438,412,Thresh,100,UTILITY,False,1,8,9
NA1_5490114438,904,Zaahen,200,TOP,True,3,3,8
NA1_5490114438,9,FiddleSticks,200,JUNGLE,True,6,3,15
NA1_5490114438,92,Riven,200,MIDDLE,True,16,2,6
NA1_5490114438,51,Caitlyn,200,BOTTOM,True,10,3,5
NA1_5490114438,43,Karma,200,UTILITY,True,1,5,24
NA1_5506370349,223,TahmKench,100,TOP,False,0,3,0
NA1_5506370349,104,Graves,100,JUNGLE,False,1,7,0
NA1_5506370349,134,Syndra,100,MIDDLE,False,0,5,0
NA1_5506370349,222,Jinx,100,BOTTOM,False,1,5,2
NA1_5506370349,412,Thresh,100,UTILITY,False,1,6,2
NA1_5506370349,6,Urgot,200,TOP,True,3,0,0
NA1_5506370349,76,Nidalee,200,JUNGLE,True,6,0,7
NA1_5506370349,103,Ahri,200,MIDDLE,True,7,0,4
NA1_5506370349,42,Corki,200,BOTTOM,True,8,1,6
NA1_5506370349,888,Renata,200,UTILITY,True,2,2,15
NA1_5503060645,150,Gnar,100,TOP,True,2,1,0
NA1_5503060645,59,JarvanIV,100,JUNGLE,True,5,1,5
NA1_5503060645,161,Velkoz,100,MIDDLE,True,10,2,2
NA1_5503060645,42,Corki,100,BOTTOM,True,2,2,4
NA1_5503060645,16,Soraka,100,UTILITY,True,0,1,7
NA1_5503060645,24,Jax,200,TOP,False,2,3,0
NA1_5503060645,245,Ekko,200,JUNGLE,False,2,4,3
NA1_5503060645,134,Syndra,200,MIDDLE,False,1,7,1
NA1_5503060645,145,Kaisa,200,BOTTOM,False,2,4,2
NA1_5503060645,117,Lulu,200,UTILITY,False,0,1,3
NA1_5509480283,80,Pantheon,100,TOP,True,6,6,3
NA1_5509480283,56,Nocturne,100,JUNGLE,True,2,2,13
NA1_5509480283,42,Corki,100,MIDDLE,True,10,3,8
NA1_5509480283,45,Veigar,100,BOTTOM,True,13,2,13
NA1_5509480283,517,Sylas,100,UTILITY,True,3,4,16
NA1_5509480283,86,Garen,200,TOP,False,6,9,4
NA1_5509480283,104,Graves,200,JUNGLE,False,4,5,2
NA1_5509480283,126,Jayce,200,MIDDLE,False,0,8,4
NA1_5509480283,804,Yunara,200,BOTTOM,False,7,5,4
NA1_5509480283,37,Sona,200,UTILITY,False,0,8,10
NA1_5513033948,84,Akali,100,TOP,False,3,6,0
NA1_5513033948,77,Udyr,100,JUNGLE,False,2,6,3
NA1_5513033948,103,Ahri,100,MIDDLE,False,1,3,0
NA1_5513033948,901,Smolder,100,BOTTOM,False,0,3,0
NA1_5513033948,147,Seraphine,100,UTILITY,False,2,4,0
NA1_5513033948,41,Gangplank,200,TOP,True,8,2,2
NA1_5513033948,75,Nasus,200,JUNGLE,True,1,2,4
NA1_5513033948,777,Yone,200,MIDDLE,True,4,1,0
NA1_5513033948,222,Jinx,200,BOTTOM,True,4,2,4
NA1_5513033948,161,Velkoz,200,UTILITY,True,5,1,4
NA1_5495189950,54,Malphite,100,TOP,True,4,2,6
NA1_5495189950,233,Briar,100,JUNGLE,True,18,3,11
NA1_5495189950,55,Katarina,100,MIDDLE,True,13,4,6
NA1_5495189950,147,Seraphine,100,BOTTOM,True,4,4,22
NA1_5495189950,111,Nautilus,100,UTILITY,True,1,7,9
NA1_5495189950,36,DrMundo,200,TOP,False,0,7,2
NA1_5495189950,245,Ekko,200,JUNGLE,False,5,6,2
NA1_5495189950,238,Zed,200,MIDDLE,False,6,12,4
NA1_5495189950,145,Kaisa,200,BOTTOM,False,7,7,5
NA1_5495189950,63,Brand,200,UTILITY,False,2,8,8
NA1_5500885238,164,Camille,100,TOP,False,2,7,5
NA1_5500885238,77,Udyr,100,JUNGLE,False,9,4,5
NA1_5500885238,39,Irelia,100,MIDDLE,False,6,12,1
NA1_5500885238,910,Hwei,100,BOTTOM,False,3,9,7
NA1_5500885238,99,Lux,100,UTILITY,False,3,8,12
NA1_5500885238,58,Renekton,200,TOP,True,9,7,7
NA1_5500885238,203,Kindred,200,JUNGLE,True,16,4,11
NA1_5500885238,3,Galio,200,MIDDLE,True,3,2,14
NA1_5500885238,81,Ezreal,200,BOTTOM,True,10,5,6
NA1_5500885238,43,Karma,200,UTILITY,True,2,5,20
NA1_5517095084,48,Trundle,100,TOP,True,2,7,5
NA1_5517095084,107,Rengar,100,JUNGLE,True,9,4,6
NA1_5517095084,34,Anivia,100,MIDDLE,True,16,5,13
NA1_5517095084,498,Xayah,100,BOTTOM,True,18,6,8
NA1_5517095084,9,FiddleSticks,100,UTILITY,True,2,9,15
NA1_5517095084,777,Yone,200,TOP,False,7,3,3
NA1_5517095084,64,LeeSin,200,JUNGLE,False,6,14,5
NA1_5517095084,127,Lissandra,200,MIDDLE,False,5,10,3
NA1_5517095084,145,Kaisa,200,BOTTOM,False,10,12,8
NA1_5517095084,78,Poppy,200,UTILITY,False,3,8,16
NA1_5490326047,92,Riven,100,TOP,False,1,8,1
NA1_5490326047,950,Naafiri,100,JUNGLE,False,3,5,5
NA1_5490326047,157,Yasuo,100,MIDDLE,False,4,12,5
NA1_5490326047,147,Seraphine,100,BOTTOM,False,3,4,2
NA1_5490326047,57,Maokai,100,UTILITY,False,3,3,5
NA1_5490326047,31,Chogath,200,TOP,True,5,2,0
NA1_5490326047,59,JarvanIV,200,JUNGLE,True,7,3,13
NA1_5490326047,112,Viktor,200,MIDDLE,True,10,5,8
NA1_5490326047,22,Ashe,200,BOTTOM,True,5,2,9
NA1_5490326047,267,Nami,200,UTILITY,True,5,2,16
NA1_5490081587,36,DrMundo,100,TOP,True,9,7,5
NA1_5490081587,63,Brand,100,JUNGLE,True,7,7,20
NA1_5490081587,166,Akshan,100,MIDDLE,True,7,5,10
NA1_5490081587,202,Jhin,100,BOTTOM,True,7,5,7
NA1_5490081587,60,Elise,100,UTILITY,True,7,5,7
NA1_5490081587,19,Warwick,200,TOP,False,19,8,5
NA1_5490081587,5,XinZhao,200,JUNGLE,False,4,9,8
NA1_5490081587,12,Alistar,200,MIDDLE,False,3,12,5
NA1_5490081587,147,Seraphine,200,BOTTOM,False,3,4,5
NA1_5490081587,267,Nami,200,UTILITY,False,0,4,13
NA1_5501393506,161,Velkoz,100,TOP,False,2,12,2
NA1_5501393506,76,Nidalee,100,JUNGLE,False,2,4,7
NA1_5501393506,75,Nasus,100,MIDDLE,False,5,5,2
NA1_5501393506,42,Corki,100,BOTTOM,False,8,8,1
NA1_5501393506,267,Nami,100,UTILITY,False,1,6,8
NA1_5501393506,6,Urgot,200,TOP,True,10,5,1
NA1_5501393506,20,Nunu,200,JUNGLE,True,7,2,10
NA1_5501393506,777,Yone,200,MIDDLE,True,5,4,6
NA1_5501393506,804,Yunara,200,BOTTOM,True,11,6,11
NA1_5501393506,34,Anivia,200,UTILITY,True,2,2,16
NA1_5503769180,58,Renekton,100,TOP,True,8,3,7
NA1_5503769180,104,Graves,100,JUNGLE,True,18,2,4
NA1_5503769180,13,Ryze,100,MIDDLE,True,4,4,10
NA1_5503769180,523,Aphelios,100,BOTTOM,True,1,8,14
NA1_5503769180,412,Thresh,100,UTILITY,True,1,9,19
NA1_5503769180,887,Gwen,200,TOP,False,2,10,5
NA1_5503769180,62,MonkeyKing,200,JUNGLE,False,6,7,11
NA1_5503769180,55,Katarina,200,MIDDLE,False,7,5,2
NA1_5503769180,21,MissFortune,200,BOTTOM,False,10,5,9
NA1_5503769180,497,Rakan,200,UTILITY,False,1,5,18
NA1_5511867969,164,Camille,100,TOP,True,12,7,12
NA1_5511867969,56,Nocturne,100,JUNGLE,True,14,4,16
NA1_5511867969,103,Ahri,100,MIDDLE,True,10,8,15
NA1_5511867969,498,Xayah,100,BOTTOM,True,12,9,9
NA1_5511867969,16,Soraka,100,UTILITY,True,0,5,32
NA1_5511867969,114,Fiora,200,TOP,False,2,11,7
NA1_5511867969,517,Sylas,200,JUNGLE,False,5,9,9
NA1_5511867969,777,Yone,200,MIDDLE,False,11,6,7
NA1_5511867969,157,Yasuo,200,BOTTOM,False,9,9,5
NA1_5511867969,555,Pyke,200,UTILITY,False,6,13,9
NA1_5512290397,67,Vayne,100,TOP,False,5,8,1
NA1_5512290397,36,DrMundo,100,JUNGLE,False,2,5,4
NA1_5512290397,115,Ziggs,100,MIDDLE,False,2,4,6
NA1_5512290397,81,Ezreal,100,BOTTOM,False,1,5,7
NA1_5512290397,142,Zoe,100,UTILITY,False,3,6,7
NA1_5512290397,54,Malphite,200,TOP,True,7,3,3
NA1_5512290397,106,Volibear,200,JUNGLE,True,4,1,2
NA1_5512290397,777,Yone,200,MIDDLE,True,7,4,1
NA1_5512290397,222,Jinx,200,BOTTOM,True,9,2,4
NA1_5512290397,412,Thresh,200,UTILITY,True,1,3,8
NA1_5503475597,39,Irelia,100,TOP,False,7,7,2
NA1_5503475597,234,Viego,100,JUNGLE,False,13,7,3
NA1_5503475597,893,Aurora,100,MIDDLE,False,2,6,7
NA1_5503475597,498,Xayah,100,BOTTOM,False,6,10,7
NA1_5503475597,50,Swain,100,UTILITY,False,2,8,16
NA1_5503475597,126,Jayce,200,TOP,True,5,10,3
NA1_5503475597,5,XinZhao,200,JUNGLE,True,8,5,14
NA1_5503475597,103,Ahri,200,MIDDLE,True,11,5,10
NA1_5503475597,222,Jinx,200,BOTTOM,True,8,7,16
NA1_5503475597,147,Seraphine,200,UTILITY,True,6,3,26
NA1_5504558017,238,Zed,100,TOP,True,9,3,15
NA1_5504558017,5,XinZhao,100,JUNGLE,True,14,6,12
NA1_5504558017,85,Kennen,100,MIDDLE,True,8,5,9
NA1_5504558017,234,Viego,100,BOTTOM,True,11,7,9
NA1_5504558017,235,Senna,100,UTILITY,True,6,5,24
NA1_5504558017,36,DrMundo,200,TOP,False,3,12,5
NA1_5504558017,254,Vi,200,JUNGLE,False,5,7,9
NA1_5504558017,517,Sylas,200,MIDDLE,False,5,10,9
NA1_5504558017,115,Ziggs,200,BOTTOM,False,4,7,10
NA1_5504558017,555,Pyke,200,UTILITY,False,9,12,6
NA1_5503998447,41,Gangplank,100,TOP,True,2,4,7
NA1_5503998447,56,Nocturne,100,JUNGLE,True,12,2,5
NA1_5503998447,142,Zoe,100,MIDDLE,True,3,3,5
NA1_5503998447,236,Lucian,100,BOTTOM,True,11,3,6
NA1_5503998447,267,Nami,100,UTILITY,True,2,1,19
NA1_5503998447,164,Camille,200,TOP,False,4,5,2
NA1_5503998447,64,LeeSin,200,JUNGLE,False,3,9,3
NA1_5503998447,777,Yone,200,MIDDLE,False,6,5,1
NA1_5503998447,45,Veigar,200,BOTTOM,False,0,8,3
NA1_5503998447,43,Karma,200,UTILITY,False,0,3,2
NA1_5511816886,799,Ambessa,100,TOP,False,9,8,2
NA1_5511816886,24,Jax,100,JUNGLE,False,14,9,3
NA1_5511816886,92,Riven,100,MIDDLE,False,4,11,9
NA1_5511816886,523,Aphelios,100,BOTTOM,False,4,8,8
NA1_5511816886,902,Milio,100,UTILITY,False,0,6,11
NA1_5511816886,79,Gragas,200,TOP,True,6,6,9
NA1_5511816886,131,Diana,200,JUNGLE,True,7,5,8
NA1_5511816886,157,Yasuo,200,MIDDLE,True,7,11,9
NA1_5511816886,360,Samira,200,BOTTOM,True,22,4,5
NA1_5511816886,89,Leona,200,UTILITY,True,0,5,26
NA1_5499311737,266,Aatrox,100,TOP,False,7,5,5
NA1_5499311737,233,Briar,100,JUNGLE,False,6,10,5
NA1_5499311737,55,Katarina,100,MIDDLE,False,5,8,5
NA1_5499311737,81,Ezreal,100,BOTTOM,False,8,3,4
NA1_5499311737,89,Leona,100,UTILITY,False,0,9,10
NA1_5499311737,114,Fiora,200,TOP,True,3,6,4
NA1_5499311737,163,Taliyah,200,JUNGLE,True,5,7,13
NA1_5499311737,86,Garen,200,MIDDLE,True,6,2,10
NA1_5499311737,236,Lucian,200,BOTTOM,True,19,7,9
NA1_5499311737,201,Braum,200,UTILITY,True,2,4,21
NA1_5488277580,84,Akali,100,TOP,False,6,10,2
NA1_5488277580,104,Graves,100,JUNGLE,False,5,8,1
NA1_5488277580,950,Naafiri,100,MIDDLE,False,7,6,4
NA1_5488277580,222,Jinx,100,BOTTOM,False,1,5,3
NA1_5488277580,26,Zilean,100,UTILITY,False,2,2,4
NA1_5488277580,516,Ornn,200,TOP,True,4,9,4
NA1_5488277580,30,Karthus,200,JUNGLE,True,16,4,7
NA1_5488277580,80,Pantheon,200,MIDDLE,True,5,5,7
NA1_5488277580,81,Ezreal,200,BOTTOM,True,4,3,8
NA1_5488277580,37,Sona,200,UTILITY,True,2,1,13
NA1_5488193509,516,Ornn,100,TOP,False,8,2,2
NA1_5488193509,32,Amumu,100,JUNGLE,False,4,4,8
NA1_5488193509,157,Yasuo,100,MIDDLE,False,1,10,2
NA1_5488193509,110,Varus,100,BOTTOM,False,3,9,1
NA1_5488193509,12,Alistar,100,UTILITY,False,1,5,7
NA1_5488193509,78,Poppy,200,TOP,True,4,8,5
NA1_5488193509,5,XinZhao,200,JUNGLE,True,10,4,5
NA1_5488193509,127,Lissandra,200,MIDDLE,True,10,3,7
NA1_5488193509,99,Lux,200,BOTTOM,True,6,2,9
NA1_5488193509,26,Zilean,200,UTILITY,True,0,0,14
NA1_5503862818,75,Nasus,100,TOP,False,8,7,5
NA1_5503862818,76,Nidalee,100,JUNGLE,False,13,9,5
NA1_5503862818,800,Mel,100,MIDDLE,False,7,14,2
NA1_5503862818,22,Ashe,100,BOTTOM,False,2,9,8
NA1_5503862818,147,Seraphine,100,UTILITY,False,0,13,9
NA1_5503862818,517,Sylas,200,TOP,True,8,8,7
NA1_5503862818,121,Khazix,200,JUNGLE,True,5,6,11
NA1_5503862818,23,Tryndamere,200,MIDDLE,True,11,12,7
NA1_5503862818,69,Cassiopeia,200,BOTTOM,True,25,3,7
NA1_5503862818,43,Karma,200,UTILITY,True,3,1,28
NA1_5500274530,58,Renekton,100,TOP,False,1,1,0
NA1_5500274530,887,Gwen,100,JUNGLE,False,1,2,1
NA1_5500274530,238,Zed,100,MIDDLE,False,2,2,1
NA1_5500274530,29,Twitch,100,BOTTOM,False,4,6,0
NA1_5500274530,1,Annie,100,UTILITY,False,0,4,4
NA1_5500274530,31,Chogath,200,TOP,True,0,0,1
NA1_5500274530,950,Naafiri,200,JUNGLE,True,4,2,0
NA1_5500274530,50,Swain,200,MIDDLE,True,0,3,4
NA1_5500274530,96,KogMaw,200,BOTTOM,True,11,2,0
NA1_5500274530,117,Lulu,200,UTILITY,True,0,1,9
NA1_5500622375,799,Ambessa,100,TOP,False,5,4,7
NA1_5500622375,63,Brand,100,JUNGLE,False,4,5,10
NA1_5500622375,157,Yasuo,100,MIDDLE,False,8,9,6
NA1_5500622375,67,Vayne,100,BOTTOM,False,17,9,4
NA1_5500622375,1,Annie,100,UTILITY,False,2,12,17
NA1_5500622375,14,Sion,200,TOP,True,1,6,10
NA1_5500622375,163,Taliyah,200,JUNGLE,True,9,9,17
NA1_5500622375,238,Zed,200,MIDDLE,True,7,8,8
NA1_5500622375,222,Jinx,200,BOTTOM,True,21,7,8
NA1_5500622375,40,Janna,200,UTILITY,True,1,6,31
NA1_5487187289,777,Yone,100,TOP,False,4,4,2
NA1_5487187289,36,DrMundo,100,JUNGLE,False,1,4,5
NA1_5487187289,90,Malzahar,100,MIDDLE,False,2,4,3
