match_id,champion_id,champion_name,team_id,position,win,champ_score,patch
NA1_5511666988,777,Yone,100,TOP,False,47.67,16.5
NA1_5511666988,234,Viego,100,JUNGLE,False,42.32,16.5
NA1_5511666988,163,Taliyah,100,MIDDLE,False,39.89,16.5
NA1_5511666988,222,Jinx,100,BOTTOM,False,41.11,16.5
NA1_5511666988,89,Leona,100,UTILITY,False,44.3,16.5
NA1_5511666988,516,Ornn,200,TOP,True,51.07,16.5
NA1_5511666988,122,Darius,200,JUNGLE,True,54.61,16.5
NA1_5511666988,103,Ahri,200,MIDDLE,True,63.29,16.5
NA1_5511666988,67,Vayne,200,BOTTOM,True,55.3,16.5
NA1_5511666988,12,Alistar,200,UTILITY,True,55.2,16.5
NA1_5509610536,85,Kennen,100,TOP,True,73.18,16.5
NA1_5509610536,98,Shen,100,JUNGLE,True,52.16,16.5
NA1_5509610536,3,Galio,100,MIDDLE,True,47.62,16.5
NA1_5509610536,81,Ezreal,100,BOTTOM,True,66.36,16.5
NA1_5509610536,147,Seraphine,100,UTILITY,True,59.79,16.5
NA1_5509610536,904,Zaahen,200,TOP,False,40.39,16.5
NA1_5509610536,20,Nunu,200,JUNGLE,False,37.76,16.5
NA1_5509610536,55,Katarina,200,MIDDLE,False,46.83,16.5
NA1_5509610536,145,Kaisa,200,BOTTOM,False,38.81,16.5
NA1_5509610536,350,Yuumi,200,UTILITY,False,39.27,16.5
NA1_5543138392,68,Rumble,100,TOP,True,60.37,16.8
NA1_5543138392,56,Nocturne,100,JUNGLE,True,55.13,16.8
NA1_5543138392,50,Swain,100,MIDDLE,True,60.92,16.8
NA1_5543138392,51,Caitlyn,100,BOTTOM,True,62.05,16.8
NA1_5543138392,147,Seraphine,100,UTILITY,True,61.96,16.8
NA1_5543138392,69,Cassiopeia,200,TOP,False,40.83,16.8
NA1_5543138392,106,Volibear,200,JUNGLE,False,42.9,16.8
NA1_5543138392,13,Ryze,200,MIDDLE,False,45.82,16.8
NA1_5543138392,498,Xayah,200,BOTTOM,False,43.25,16.8
NA1_5543138392,117,Lulu,200,UTILITY,False,41.1,16.8
NA1_5515930055,6,Urgot,100,TOP,True,58.44,16.6
NA1_5515930055,59,JarvanIV,100,JUNGLE,True,58.12,16.6
NA1_5515930055,246,Qiyana,100,MIDDLE,True,56.36,16.6
NA1_5515930055,34,Anivia,100,BOTTOM,True,66.88,16.6
NA1_5515930055,267,Nami,100,UTILITY,True,59.71,16.6
NA1_5515930055,69,Cassiopeia,200,TOP,False,42.0,16.6
NA1_5515930055,122,Darius,200,JUNGLE,False,40.87,16.6
NA1_5515930055,39,Irelia,200,MIDDLE,False,44.1,16.6
NA1_5515930055,81,Ezreal,200,BOTTOM,False,40.59,16.6
NA1_5515930055,26,Zilean,200,UTILITY,False,36.75,16.6
NA1_5527078971,122,Darius,100,TOP,False,35.57,16.7
NA1_5527078971,233,Briar,100,JUNGLE,False,35.56,16.7
NA1_5527078971,45,Veigar,100,MIDDLE,False,36.3,16.7
NA1_5527078971,119,Draven,100,BOTTOM,False,38.56,16.7
NA1_5527078971,902,Milio,100,UTILITY,False,36.66,16.7
NA1_5527078971,223,TahmKench,200,TOP,True,66.95,16.7
NA1_5527078971,163,Taliyah,200,JUNGLE,True,72.3,16.7
NA1_5527078971,127,Lissandra,200,MIDDLE,True,58.1,16.7
NA1_5527078971,498,Xayah,200,BOTTOM,True,62.41,16.7
NA1_5527078971,142,Zoe,200,UTILITY,True,62.38,16.7
NA1_5525073966,36,DrMundo,100,TOP,False,45.49,16.6
NA1_5525073966,104,Graves,100,JUNGLE,False,46.1,16.6
NA1_5525073966,99,Lux,100,MIDDLE,False,42.25,16.6
NA1_5525073966,67,Vayne,100,BOTTOM,False,43.58,16.6
NA1_5525073966,897,KSante,100,UTILITY,False,42.9,16.6
NA1_5525073966,875,Sett,200,TOP,True,60.66,16.6
NA1_5525073966,131,Diana,200,JUNGLE,True,55.58,16.6
NA1_5525073966,105,Fizz,200,MIDDLE,True,57.2,16.6
NA1_5525073966,901,Smolder,200,BOTTOM,True,59.18,16.6
NA1_5525073966,555,Pyke,200,UTILITY,True,59.26,16.6
NA1_5516370233,240,Kled,100,TOP,False,37.19,16.6
NA1_5516370233,102,Shyvana,100,JUNGLE,False,41.36,16.6
NA1_5516370233,63,Brand,100,MIDDLE,False,37.33,16.6
NA1_5516370233,21,MissFortune,100,BOTTOM,False,42.98,16.6
NA1_5516370233,111,Nautilus,100,UTILITY,False,38.3,16.6
NA1_5516370233,54,Malphite,200,TOP,True,58.07,16.6
NA1_5516370233,904,Zaahen,200,JUNGLE,True,54.96,16.6
NA1_5516370233,90,Malzahar,200,MIDDLE,True,65.58,16.6
NA1_5516370233,81,Ezreal,200,BOTTOM,True,61.22,16.6
NA1_5516370233,235,Senna,200,UTILITY,True,65.37,16.6
NA1_5524830513,5,XinZhao,100,TOP,False,39.77,16.6
NA1_5524830513,234,Viego,100,JUNGLE,False,44.5,16.6
NA1_5524830513,55,Katarina,100,MIDDLE,False,43.04,16.6
NA1_5524830513,222,Jinx,100,BOTTOM,False,40.17,16.6
NA1_5524830513,53,Blitzcrank,100,UTILITY,False,38.7,16.6
NA1_5524830513,266,Aatrox,200,TOP,True,57.47,16.6
NA1_5524830513,427,Ivern,200,JUNGLE,True,50.9,16.6
NA1_5524830513,105,Fizz,200,MIDDLE,True,61.67,16.6
NA1_5524830513,29,Twitch,200,BOTTOM,True,53.79,16.6
NA1_5524830513,235,Senna,200,UTILITY,True,63.78,16.6
NA1_5531507664,41,Gangplank,100,TOP,True,55.53,16.7
NA1_5531507664,59,JarvanIV,100,JUNGLE,True,64.45,16.7
NA1_5531507664,777,Yone,100,MIDDLE,True,54.09,16.7
NA1_5531507664,800,Mel,100,BOTTOM,True,60.58,16.7
NA1_5531507664,37,Sona,100,UTILITY,True,53.05,16.7
NA1_5531507664,39,Irelia,200,TOP,False,44.58,16.7
NA1_5531507664,238,Zed,200,JUNGLE,False,40.46,16.7
NA1_5531507664,893,Aurora,200,MIDDLE,False,40.68,16.7
NA1_5531507664,110,Varus,200,BOTTOM,False,37.2,16.7
NA1_5531507664,12,Alistar,200,UTILITY,False,36.54,16.7
NA1_5526123243,14,Sion,100,TOP,False,43.81,16.6
NA1_5526123243,234,Viego,100,JUNGLE,False,39.56,16.6
NA1_5526123243,90,Malzahar,100,MIDDLE,False,39.3,16.6
NA1_5526123243,51,Caitlyn,100,BOTTOM,False,40.15,16.6
NA1_5526123243,267,Nami,100,UTILITY,False,37.74,16.6
NA1_5526123243,27,Singed,200,TOP,True,54.88,16.6
NA1_5526123243,104,Graves,200,JUNGLE,True,71.72,16.6
NA1_5526123243,246,Qiyana,200,MIDDLE,True,57.97,16.6
NA1_5526123243,145,Kaisa,200,BOTTOM,True,56.44,16.6
NA1_5526123243,43,Karma,200,UTILITY,True,60.04,16.6
NA1_5523899518,266,Aatrox,100,TOP,False,36.62,16.6
NA1_5523899518,234,Viego,100,JUNGLE,False,38.88,16.6
NA1_5523899518,90,Malzahar,100,MIDDLE,False,41.96,16.6
NA1_5523899518,523,Aphelios,100,BOTTOM,False,36.66,16.6
NA1_5523899518,117,Lulu,100,UTILITY,False,39.86,16.6
NA1_5523899518,24,Jax,200,TOP,True,61.36,16.6
NA1_5523899518,98,Shen,200,JUNGLE,True,62.3,16.6
NA1_5523899518,893,Aurora,200,MIDDLE,True,85.64,16.6
NA1_5523899518,21,MissFortune,200,BOTTOM,True,62.59,16.6
NA1_5523899518,111,Nautilus,200,UTILITY,True,59.02,16.6
NA1_5466972925,17,Teemo,100,TOP,False,41.39,16.1
NA1_5466972925,24,Jax,100,JUNGLE,False,39.05,16.1
NA1_5466972925,112,Viktor,100,MIDDLE,False,43.49,16.1
NA1_5466972925,221,Zeri,100,BOTTOM,False,37.91,16.1
NA1_5466972925,78,Poppy,100,UTILITY,False,41.34,16.1
NA1_5466972925,150,Gnar,200,TOP,True,57.81,16.1
NA1_5466972925,5,XinZhao,200,JUNGLE,True,52.55,16.1
NA1_5466972925,134,Syndra,200,MIDDLE,True,57.06,16.1
NA1_5466972925,236,Lucian,200,BOTTOM,True,56.6,16.1
NA1_5466972925,267,Nami,200,UTILITY,True,56.62,16.1
NA1_5497488575,126,Jayce,100,TOP,True,53.0,16.4
NA1_5497488575,104,Graves,100,JUNGLE,True,63.01,16.4
NA1_5497488575,90,Malzahar,100,MIDDLE,True,57.01,16.4
NA1_5497488575,115,Ziggs,100,BOTTOM,True,60.59,16.4
NA1_5497488575,37,Sona,100,UTILITY,True,54.39,16.4
NA1_5497488575,82,Mordekaiser,200,TOP,False,39.35,16.4
NA1_5497488575,133,Quinn,200,JUNGLE,False,41.56,16.4
NA1_5497488575,14,Sion,200,MIDDLE,False,37.35,16.4
NA1_5497488575,29,Twitch,200,BOTTOM,False,39.28,16.4
NA1_5497488575,7,Leblanc,200,UTILITY,False,41.65,16.4
NA1_5467175248,904,Zaahen,100,TOP,False,38.15,16.1
NA1_5467175248,427,Ivern,100,JUNGLE,False,35.53,16.1
NA1_5467175248,86,Garen,100,MIDDLE,False,41.82,16.1
NA1_5467175248,50,Swain,100,BOTTOM,False,37.67,16.1
NA1_5467175248,161,Velkoz,100,UTILITY,False,45.12,16.1
NA1_5467175248,420,Illaoi,200,TOP,True,54.1,16.1
NA1_5467175248,121,Khazix,200,JUNGLE,True,63.8,16.1
NA1_5467175248,10,Kayle,200,MIDDLE,True,51.67,16.1
NA1_5467175248,523,Aphelios,200,BOTTOM,True,57.91,16.1
NA1_5467175248,235,Senna,200,UTILITY,True,73.59,16.1
NA1_5507256501,39,Irelia,100,TOP,False,40.32,16.5
NA1_5507256501,200,Belveth,100,JUNGLE,False,48.21,16.5
NA1_5507256501,112,Viktor,100,MIDDLE,False,45.61,16.5
NA1_5507256501,81,Ezreal,100,BOTTOM,False,38.9,16.5
NA1_5507256501,147,Seraphine,100,UTILITY,False,38.91,16.5
NA1_5507256501,75,Nasus,200,TOP,True,62.04,16.5
NA1_5507256501,238,Zed,200,JUNGLE,True,54.83,16.5
NA1_5507256501,105,Fizz,200,MIDDLE,True,53.47,16.5
NA1_5507256501,202,Jhin,200,BOTTOM,True,57.88,16.5
NA1_5507256501,50,Swain,200,UTILITY,True,64.52,16.5
NA1_5513380549,24,Jax,100,TOP,True,53.69,16.5
NA1_5513380549,32,Amumu,100,JUNGLE,True,48.79,16.5
NA1_5513380549,122,Darius,100,MIDDLE,True,49.41,16.5
NA1_5513380549,901,Smolder,100,BOTTOM,True,56.83,16.5
NA1_5513380549,161,Velkoz,100,UTILITY,True,56.07,16.5
NA1_5513380549,266,Aatrox,200,TOP,False,38.13,16.5
NA1_5513380549,131,Diana,200,JUNGLE,False,44.83,16.5
NA1_5513380549,103,Ahri,200,MIDDLE,False,53.36,16.5
NA1_5513380549,360,Samira,200,BOTTOM,False,36.79,16.5
NA1_5513380549,40,Janna,200,UTILITY,False,37.14,16.5
NA1_5523754309,240,Kled,100,TOP,True,55.25,16.6
NA1_5523754309,11,MasterYi,100,JUNGLE,True,50.87,16.6
NA1_5523754309,8,Vladimir,100,MIDDLE,True,57.23,16.6
NA1_5523754309,42,Corki,100,BOTTOM,True,56.14,16.6
NA1_5523754309,267,Nami,100,UTILITY,True,51.38,16.6
NA1_5523754309,122,Darius,200,TOP,False,43.43,16.6
NA1_5523754309,234,Viego,200,JUNGLE,False,44.17,16.6
NA1_5523754309,3,Galio,200,MIDDLE,False,42.58,16.6
NA1_5523754309,804,Yunara,200,BOTTOM,False,41.69,16.6
NA1_5523754309,432,Bard,200,UTILITY,False,47.59,16.6
NA1_5519903854,897,KSante,100,TOP,False,36.21,16.6
NA1_5519903854,950,Naafiri,100,JUNGLE,False,34.82,16.6
NA1_5519903854,127,Lissandra,100,MIDDLE,False,38.81,16.6
NA1_5519903854,81,Ezreal,100,BOTTOM,False,40.57,16.6
NA1_5519903854,43,Karma,100,UTILITY,False,37.58,16.6
NA1_5519903854,80,Pantheon,200,TOP,True,53.68,16.6
NA1_5519903854,120,Hecarim,200,JUNGLE,True,53.93,16.6
NA1_5519903854,238,Zed,200,MIDDLE,True,55.29,16.6
NA1_5519903854,119,Draven,200,BOTTOM,True,54.38,16.6
NA1_5519903854,147,Seraphine,200,UTILITY,True,58.21,16.6
NA1_5509802552,36,DrMundo,100,TOP,True,67.85,16.5
NA1_5509802552,59,JarvanIV,100,JUNGLE,True,54.95,16.5
NA1_5509802552,61,Orianna,100,MIDDLE,True,60.69,16.5
NA1_5509802552,901,Smolder,100,BOTTOM,True,50.56,16.5
NA1_5509802552,26,Zilean,100,UTILITY,True,53.13,16.5
NA1_5509802552,83,Yorick,200,TOP,False,50.44,16.5
NA1_5509802552,64,LeeSin,200,JUNGLE,False,40.85,16.5
NA1_5509802552,103,Ahri,200,MIDDLE,False,42.35,16.5
NA1_5509802552,804,Yunara,200,BOTTOM,False,52.49,16.5
NA1_5509802552,267,Nami,200,UTILITY,False,43.88,16.5
NA1_5515972699,122,Darius,100,TOP,False,42.49,16.6
NA1_5515972699,104,Graves,100,JUNGLE,False,45.05,16.6
NA1_5515972699,50,Swain,100,MIDDLE,False,42.86,16.6
NA1_5515972699,222,Jinx,100,BOTTOM,False,38.68,16.6
NA1_5515972699,412,Thresh,100,UTILITY,False,39.43,16.6
NA1_5515972699,897,KSante,200,TOP,True,53.52,16.6
NA1_5515972699,876,Lillia,200,JUNGLE,True,48.32,16.6
NA1_5515972699,8,Vladimir,200,MIDDLE,True,54.04,16.6
NA1_5515972699,81,Ezreal,200,BOTTOM,True,57.71,16.6
NA1_5515972699,267,Nami,200,UTILITY,True,63.67,16.6
NA1_5515560525,82,Mordekaiser,100,TOP,False,45.09,16.6
NA1_5515560525,254,Vi,100,JUNGLE,False,43.23,16.6
NA1_5515560525,893,Aurora,100,MIDDLE,False,39.23,16.6
NA1_5515560525,523,Aphelios,100,BOTTOM,False,42.99,16.6
NA1_5515560525,117,Lulu,100,UTILITY,False,39.28,16.6
NA1_5515560525,86,Garen,200,TOP,True,52.65,16.6
NA1_5515560525,20,Nunu,200,JUNGLE,True,66.0,16.6
NA1_5515560525,13,Ryze,200,MIDDLE,True,62.83,16.6
NA1_5515560525,51,Caitlyn,200,BOTTOM,True,53.43,16.6
NA1_5515560525,267,Nami,200,UTILITY,True,59.6,16.6
NA1_5530073597,904,Zaahen,100,TOP,False,43.25,16.7
NA1_5530073597,141,Kayn,100,JUNGLE,False,49.59,16.7
NA1_5530073597,142,Zoe,100,MIDDLE,False,42.55,16.7
NA1_5530073597,50,Swain,100,BOTTOM,False,43.07,16.7
NA1_5530073597,26,Zilean,100,UTILITY,False,44.46,16.7
NA1_5530073597,122,Darius,200,TOP,True,50.52,16.7
NA1_5530073597,121,Khazix,200,JUNGLE,True,51.97,16.7
NA1_5530073597,43,Karma,200,MIDDLE,True,52.29,16.7
NA1_5530073597,804,Yunara,200,BOTTOM,True,65.12,16.7
NA1_5530073597,902,Milio,200,UTILITY,True,59.54,16.7
NA1_5538743804,777,Yone,100,TOP,False,34.4,16.7
NA1_5538743804,28,Evelynn,100,JUNGLE,False,39.29,16.7
NA1_5538743804,901,Smolder,100,MIDDLE,False,39.59,16.7
NA1_5538743804,145,Kaisa,100,BOTTOM,False,35.03,16.7
NA1_5538743804,432,Bard,100,UTILITY,False,39.62,16.7
NA1_5538743804,110,Varus,200,TOP,True,70.51,16.7
NA1_5538743804,11,MasterYi,200,JUNGLE,True,52.37,16.7
NA1_5538743804,711,Vex,200,MIDDLE,True,56.84,16.7
NA1_5538743804,15,Sivir,200,BOTTOM,True,52.76,16.7
NA1_5538743804,412,Thresh,200,UTILITY,True,54.17,16.7
NA1_5522842008,904,Zaahen,100,TOP,False,44.26,16.6
NA1_5522842008,35,Shaco,100,JUNGLE,False,43.22,16.6
NA1_5522842008,246,Qiyana,100,MIDDLE,False,44.02,16.6
NA1_5522842008,29,Twitch,100,BOTTOM,False,38.1,16.6
NA1_5522842008,267,Nami,100,UTILITY,False,40.8,16.6
NA1_5522842008,107,Rengar,200,TOP,True,63.05,16.6
NA1_5522842008,245,Ekko,200,JUNGLE,True,58.27,16.6
NA1_5522842008,166,Akshan,200,MIDDLE,True,56.38,16.6
NA1_5522842008,202,Jhin,200,BOTTOM,True,52.76,16.6
NA1_5522842008,111,Nautilus,200,UTILITY,True,58.35,16.6
NA1_5475336660,34,Anivia,100,TOP,True,77.41,16.2
NA1_5475336660,28,Evelynn,100,JUNGLE,True,51.56,16.2
NA1_5475336660,45,Veigar,100,MIDDLE,True,60.2,16.2
NA1_5475336660,523,Aphelios,100,BOTTOM,True,57.02,16.2
NA1_5475336660,99,Lux,100,UTILITY,True,55.57,16.2
NA1_5475336660,516,Ornn,200,TOP,False,37.13,16.2
NA1_5475336660,5,XinZhao,200,JUNGLE,False,46.72,16.2
NA1_5475336660,3,Galio,200,MIDDLE,False,38.04,16.2
NA1_5475336660,901,Smolder,200,BOTTOM,False,39.07,16.2
NA1_5475336660,267,Nami,200,UTILITY,False,43.22,16.2
NA1_5494030657,27,Singed,100,TOP,True,83.94,16.3
NA1_5494030657,33,Rammus,100,JUNGLE,True,52.75,16.3
NA1_5494030657,103,Ahri,100,MIDDLE,True,55.33,16.3
NA1_5494030657,51,Caitlyn,100,BOTTOM,True,55.42,16.3
NA1_5494030657,235,Senna,100,UTILITY,True,59.4,16.3
NA1_5494030657,266,Aatrox,200,TOP,False,44.55,16.3
NA1_5494030657,102,Shyvana,200,JUNGLE,False,45.39,16.3
NA1_5494030657,800,Mel,200,MIDDLE,False,44.01,16.3
NA1_5494030657,81,Ezreal,200,BOTTOM,False,43.23,16.3
NA1_5494030657,267,Nami,200,UTILITY,False,42.92,16.3
NA1_5491879246,13,Ryze,100,TOP,False,38.15,16.3
NA1_5491879246,32,Amumu,100,JUNGLE,False,40.77,16.3
NA1_5491879246,238,Zed,100,MIDDLE,False,43.58,16.3
NA1_5491879246,202,Jhin,100,BOTTOM,False,43.44,16.3
NA1_5491879246,412,Thresh,100,UTILITY,False,38.01,16.3
NA1_5491879246,799,Ambessa,200,TOP,True,56.33,16.3
NA1_5491879246,19,Warwick,200,JUNGLE,True,56.27,16.3
NA1_5491879246,34,Anivia,200,MIDDLE,True,53.1,16.3
NA1_5491879246,157,Yasuo,200,BOTTOM,True,56.1,16.3
NA1_5491879246,267,Nami,200,UTILITY,True,66.28,16.3
NA1_5485660137,103,Ahri,100,TOP,False,50.47,16.3
NA1_5485660137,91,Talon,100,JUNGLE,False,45.99,16.3
NA1_5485660137,14,Sion,100,MIDDLE,False,44.71,16.3
NA1_5485660137,51,Caitlyn,100,BOTTOM,False,50.63,16.3
NA1_5485660137,432,Bard,100,UTILITY,False,44.99,16.3
NA1_5485660137,41,Gangplank,200,TOP,True,55.59,16.3
NA1_5485660137,887,Gwen,200,JUNGLE,True,60.81,16.3
NA1_5485660137,238,Zed,200,MIDDLE,True,53.54,16.3
NA1_5485660137,222,Jinx,200,BOTTOM,True,52.02,16.3
NA1_5485660137,412,Thresh,200,UTILITY,True,52.63,16.3
NA1_5477322701,13,Ryze,100,TOP,True,73.02,16.2
NA1_5477322701,126,Jayce,100,JUNGLE,True,56.55,16.2
NA1_5477322701,34,Anivia,100,MIDDLE,True,58.9,16.2
NA1_5477322701,236,Lucian,100,BOTTOM,True,54.73,16.2
NA1_5477322701,267,Nami,100,UTILITY,True,59.24,16.2
NA1_5477322701,893,Aurora,200,TOP,False,42.37,16.2
NA1_5477322701,33,Rammus,200,JUNGLE,False,37.2,16.2
NA1_5477322701,101,Xerath,200,MIDDLE,False,37.52,16.2
NA1_5477322701,895,Nilah,200,BOTTOM,False,42.05,16.2
NA1_5477322701,350,Yuumi,200,UTILITY,False,39.81,16.2
NA1_5464522474,10,Kayle,100,TOP,False,32.6,16.1
NA1_5464522474,36,DrMundo,100,JUNGLE,False,36.86,16.1
NA1_5464522474,134,Syndra,100,MIDDLE,False,38.47,16.1
NA1_5464522474,804,Yunara,100,BOTTOM,False,37.14,16.1
NA1_5464522474,63,Brand,100,UTILITY,False,42.23,16.1
NA1_5464522474,54,Malphite,200,TOP,True,69.1,16.1
NA1_5464522474,200,Belveth,200,JUNGLE,True,65.3,16.1
NA1_5464522474,800,Mel,200,MIDDLE,True,50.87,16.1
NA1_5464522474,523,Aphelios,200,BOTTOM,True,52.3,16.1
NA1_5464522474,902,Milio,200,UTILITY,True,58.47,16.1
NA1_5521292912,14,Sion,100,TOP,True,56.54,16.6
NA1_5521292912,266,Aatrox,100,JUNGLE,True,50.86,16.6
NA1_5521292912,910,Hwei,100,MIDDLE,True,75.64,16.6
NA1_5521292912,96,KogMaw,100,BOTTOM,True,51.84,16.6
NA1_5521292912,117,Lulu,100,UTILITY,True,53.21,16.6
NA1_5521292912,420,Illaoi,200,TOP,False,43.29,16.6
NA1_5521292912,98,Shen,200,JUNGLE,False,38.81,16.6
NA1_5521292912,84,Akali,200,MIDDLE,False,40.56,16.6
NA1_5521292912,18,Tristana,200,BOTTOM,False,49.62,16.6
NA1_5521292912,350,Yuumi,200,UTILITY,False,45.95,16.6
NA1_5523113508,62,MonkeyKing,100,TOP,False,39.65,16.6
NA1_5523113508,131,Diana,100,JUNGLE,False,40.57,16.6
NA1_5523113508,112,Viktor,100,MIDDLE,False,40.02,16.6
NA1_5523113508,21,MissFortune,100,BOTTOM,False,44.91,16.6
NA1_5523113508,89,Leona,100,UTILITY,False,40.27,16.6
NA1_5523113508,27,Singed,200,TOP,True,74.59,16.6
NA1_5523113508,799,Ambessa,200,JUNGLE,True,53.81,16.6
NA1_5523113508,800,Mel,200,MIDDLE,True,59.62,16.6
NA1_5523113508,222,Jinx,200,BOTTOM,True,56.52,16.6
NA1_5523113508,412,Thresh,200,UTILITY,True,56.84,16.6
NA1_5473641249,90,Malzahar,100,TOP,True,56.71,16.2
NA1_5473641249,62,MonkeyKing,100,JUNGLE,True,60.37,16.2
NA1_5473641249,84,Akali,100,MIDDLE,True,57.97,16.2
NA1_5473641249,202,Jhin,100,BOTTOM,True,73.08,16.2
NA1_5473641249,89,Leona,100,UTILITY,True,59.1,16.2
NA1_5473641249,14,Sion,200,TOP,False,44.26,16.2
NA1_5473641249,245,Ekko,200,JUNGLE,False,46.74,16.2
NA1_5473641249,711,Vex,200,MIDDLE,False,38.56,16.2
NA1_5473641249,523,Aphelios,200,BOTTOM,False,44.45,16.2
NA1_5473641249,78,Poppy,200,UTILITY,False,39.8,16.2
NA1_5518290015,266,Aatrox,100,TOP,True,61.12,16.6
NA1_5518290015,64,LeeSin,100,JUNGLE,True,55.07,16.6
NA1_5518290015,910,Hwei,100,MIDDLE,True,59.4,16.6
NA1_5518290015,51,Caitlyn,100,BOTTOM,True,55.98,16.6
NA1_5518290015,117,Lulu,100,UTILITY,True,63.81,16.6
NA1_5518290015,516,Ornn,200,TOP,False,40.24,16.6
NA1_5518290015,233,Briar,200,JUNGLE,False,40.79,16.6
NA1_5518290015,50,Swain,200,MIDDLE,False,39.32,16.6
NA1_5518290015,145,Kaisa,200,BOTTOM,False,42.25,16.6
NA1_5518290015,350,Yuumi,200,UTILITY,False,35.52,16.6
NA1_5524815061,98,Shen,100,TOP,False,45.43,16.6
NA1_5524815061,131,Diana,100,JUNGLE,False,44.11,16.6
NA1_5524815061,99,Lux,100,MIDDLE,False,41.68,16.6
NA1_5524815061,157,Yasuo,100,BOTTOM,False,53.99,16.6
NA1_5524815061,201,Braum,100,UTILITY,False,49.79,16.6
NA1_5524815061,14,Sion,200,TOP,True,53.91,16.6
NA1_5524815061,11,MasterYi,200,JUNGLE,True,55.71,16.6
NA1_5524815061,90,Malzahar,200,MIDDLE,True,58.75,16.6
NA1_5524815061,145,Kaisa,200,BOTTOM,True,51.46,16.6
NA1_5524815061,53,Blitzcrank,200,UTILITY,True,48.5,16.6
NA1_5542605010,34,Anivia,100,TOP,True,62.06,16.8
NA1_5542605010,35,Shaco,100,JUNGLE,True,56.7,16.8
NA1_5542605010,9,FiddleSticks,100,MIDDLE,True,56.46,16.8
NA1_5542605010,523,Aphelios,100,BOTTOM,True,56.5,16.8
NA1_5542605010,37,Sona,100,UTILITY,True,57.7,16.8
NA1_5542605010,240,Kled,200,TOP,False,45.46,16.8
NA1_5542605010,234,Viego,200,JUNGLE,False,44.4,16.8
NA1_5542605010,893,Aurora,200,MIDDLE,False,42.4,16.8
NA1_5542605010,119,Draven,200,BOTTOM,False,47.47,16.8
NA1_5542605010,412,Thresh,200,UTILITY,False,41.35,16.8
NA1_5514174570,114,Fiora,100,TOP,False,39.12,16.5
NA1_5514174570,104,Graves,100,JUNGLE,False,37.73,16.5
NA1_5514174570,69,Cassiopeia,100,MIDDLE,False,36.71,16.5
NA1_5514174570,136,AurelionSol,100,BOTTOM,False,36.73,16.5
NA1_5514174570,43,Karma,100,UTILITY,False,42.32,16.5
NA1_5514174570,80,Pantheon,200,TOP,True,51.85,16.5
NA1_5514174570,164,Camille,200,JUNGLE,True,61.65,16.5
NA1_5514174570,8,Vladimir,200,MIDDLE,True,53.99,16.5
NA1_5514174570,901,Smolder,200,BOTTOM,True,60.15,16.5
NA1_5514174570,37,Sona,200,UTILITY,True,77.98,16.5
NA1_5522800152,897,KSante,100,TOP,False,40.58,16.6
NA1_5522800152,203,Kindred,100,JUNGLE,False,41.51,16.6
NA1_5522800152,238,Zed,100,MIDDLE,False,43.87,16.6
NA1_5522800152,22,Ashe,100,BOTTOM,False,37.32,16.6
NA1_5522800152,147,Seraphine,100,UTILITY,False,38.33,16.6
NA1_5522800152,80,Pantheon,200,TOP,True,60.78,16.6
NA1_5522800152,102,Shyvana,200,JUNGLE,True,59.37,16.6
NA1_5522800152,131,Diana,200,MIDDLE,True,54.53,16.6
NA1_5522800152,157,Yasuo,200,BOTTOM,True,59.86,16.6
NA1_5522800152,412,Thresh,200,UTILITY,True,85.95,16.6
NA1_5500244976,887,Gwen,100,TOP,False,44.4,16.4
NA1_5500244976,107,Rengar,100,JUNGLE,False,42.42,16.4
NA1_5500244976,92,Riven,100,MIDDLE,False,42.92,16.4
NA1_5500244976,145,Kaisa,100,BOTTOM,False,50.34,16.4
NA1_5500244976,89,Leona,100,UTILITY,False,46.26,16.4
NA1_5500244976,6,Urgot,200,TOP,True,54.97,16.4
NA1_5500244976,113,Sejuani,200,JUNGLE,True,52.32,16.4
NA1_5500244976,112,Viktor,200,MIDDLE,True,51.06,16.4
NA1_5500244976,67,Vayne,200,BOTTOM,True,55.55,16.4
NA1_5500244976,267,Nami,200,UTILITY,True,52.76,16.4
NA1_5527150050,86,Garen,100,TOP,True,62.22,16.7
NA1_5527150050,20,Nunu,100,JUNGLE,True,51.43,16.7
NA1_5527150050,96,KogMaw,100,MIDDLE,True,55.57,16.7
NA1_5527150050,81,Ezreal,100,BOTTOM,True,54.63,16.7
NA1_5527150050,267,Nami,100,UTILITY,True,51.46,16.7
NA1_5527150050,875,Sett,200,TOP,False,40.25,16.7
NA1_5527150050,102,Shyvana,200,JUNGLE,False,45.45,16.7
NA1_5527150050,13,Ryze,200,MIDDLE,False,40.55,16.7
NA1_5527150050,67,Vayne,200,BOTTOM,False,40.03,16.7
NA1_5527150050,161,Velkoz,200,UTILITY,False,42.62,16.7
NA1_5496933557,516,Ornn,100,TOP,False,36.21,16.4
NA1_5496933557,42,Corki,100,JUNGLE,False,36.43,16.4
NA1_5496933557,950,Naafiri,100,MIDDLE,False,37.24,16.4
NA1_5496933557,45,Veigar,100,BOTTOM,False,34.56,16.4
NA1_5496933557,43,Karma,100,UTILITY,False,37.47,16.4
NA1_5496933557,36,DrMundo,200,TOP,True,51.99,16.4
NA1_5496933557,104,Graves,200,JUNGLE,True,53.92,16.4
